博幼藏書,
A0027,海裏的寶藏
A0028,愛玩耍的海豚
A0029,池塘和溪流裏的生物
A0030,兩棲類和爬蟲類
A0031,樹林裏的動物
A0032,動物的夏天生活
A0033,大自然動物小百科 和恐龍面對面
A0034,大自然動物小百科 和昆蟲面對面
A0035,大自然動物小百科 和動物面對面
A0036,大自然動物小百科 和海洋面對面
A0037,不要嚇到獅子
A0038,我真的好愛你
A0039,葛斯巴
A0040,鳥和魚
A0041,傑克教授的菜園
A0042,獨一無二的美寶
A0043,小小麵包師卡力
A0044,野獸與男孩
A0045,掃墓雪人和眼鏡雪人
A0046,很久，很久以前….
A0047,髒小弟
A0048,草地時鐘 四季的草地
A0049,花卉時鐘 花朵的春夏秋冬
A0050,蝴蝶時鐘 四季中的蝴蝶與蛾
A0051,太陽時鐘 陽光下的動植物
A0052,樹木時鐘 四季中的樹木
A0053,大地時鐘 大地四季中的動植物
A0054,迷糊妹
A0055,說謊的獅子
A0056,春天農莊的孩子與動物
A0057,一條紅線
A0058,我有友情要出租
A0059,地震王國
A0060,我們的樹
A0061,毛頭小鷹
A0062,超棒貓迪西
A0063,我們的媽媽在哪裡?
A0064,機器人與小鳥
A0065,媽媽的禮物
A0066,長頸鹿好長喔!
A0067,甘地
A0068,牛頓
A0069,馬可波羅
A0070,德蕾莎修女
A0071,達爾文
A0072,釋迦摩尼
A0073,耶穌
A0074,玄奘
A0075,梵谷
A0076,愛因斯坦
A0077,達文西
A0078,安徒生200年珍藏繪本 勇敢的錫兵
A0079,安徒生200年珍藏繪本 野天鵝
A0080,安徒生200年珍藏繪本 雪后
A0081,安徒生200年珍藏繪本 夜鶯
A0082,安徒生200年珍藏繪本 賣火柴的小女孩
A0083,安徒生200年珍藏繪本 國王的新衣
A0084,五個小英雄
A0085,癩蝦蟆與變色龍
A0086,安徒生200年珍藏繪本 拇指姑娘
A0087,蟲蟲盃足球大賽
A0088,少年林肯-對樹說話的男孩
A0089,真是了不起勳章
A0090,臭起司小子爆笑故事大集合
A0091,阿布的力氣
A0092,糖果牙齒
A0093,維妮上學囉
A0094,莎莎妹妹
A0095,早安，荳荳!
A0096,奇奇愛耍酷
A0097,特別的隊伍
A0098,雞的祖先是霸王龍
A0099,如果有一天，我們都沒有東西吃….
A0100,強尼的神奇種子
A0101,鄧肯
A0102,犰狳愛麗絲
A0103,想像與寫實 奇幻藝術大師教你畫出不存在的事物
A0104,古怪公主羅莎貝拉
A0105,瑞秋‧卡森的故事
A0106,線索藏在大便裡!
A0107,219隻螳螂
A0108,我的34秘密基地
A0109,世界是怎麼改變的?
A0110,40立體畫法
A0111,路易、青春、練習曲
A0112,雞的祖先是霸王龍
A0113,我愛牛奶
A0114,沉睡中的種子
A0115,祝你生日快樂
A0116,就是愛畫畫
A0117,簡愛狐狸與我
A0118,大雄郵差的花園
A0119,小作家珮珮
A0120,奔跑吧!小斑馬
A0121,小樂團的演奏會
A0122,雪橇馴鹿選拔賽
A0123,夏夜，大家都在做什麼?
A0124,夏夜，大家都在做什麼?
A0125,夏天，大家都在做什麼?
A0126,夏天，大家都在做什麼?
A0127,秋天，大家都在做什麼?
A0128,秋天，大家都在做什麼?
A0129,春天，大家都在做什麼?
A0130,冬天，大家都在做什麼?
A0131,冬天，大家都在做什麼?
A0132,最高的塔＊最小的星球 穿越時空世界紀錄比一比
A0133,鯊魚大追擊
A0134,看!畢卡索畫格爾尼卡
A0135,小瓢蟲找新家
A0136,生命簡史 從宇宙起源到人類文明，重返生物演化大歷史
A0137,生命簡史 從宇宙起源到人類文明，重返生物演化大歷史
A0138,地圖
A0139,ㄅㄧ ㄅㄧ ㄅㄧ警察伯伯來了
A0140,ㄅㄧ ㄅㄧ ㄅㄧ警察伯伯來了
A0141,老師最萬能
A0142,老師最萬能
A0143,我要做好同學
A0144,我要做好同學
A0145,尊重一下也很好
A0146,愛是共同的禮物
A0147,相信一定可以的
A0148,相信一定可以的
A0149,責任最重要
A0150,責任最重要
A0151,ㄉㄤ ㄉㄤ  ㄉㄤ 消防隊來了
A0152,最美的零碳生活
A0153,最美的零碳生活
A0154,植物小百科1 肚臍的故事 生命的延續
A0155,植物小百科2 到更遙遠的地方 生命的傳播
A0156,植物小百科3 只要我長大 草木的生長
A0157,植物小百科4 植物與季節 四季循環見冷暖
A0158,植物小百科5 肚子好餓喔! 生命的維持
A0159,植物小百科6 我也需要睡眠 植物也會活動
A0160,植物小百科7 何處是兒家 植物的生活場所
A0161,植物小百科8 我的敵人是誰 奇妙的食物鏈
A0162,植物小百科9 生命的誕生 傳播花粉的好朋友
A0163,植物小百科10 植物是人類之寶 草木與人類
A0164,新編彩色世界童話全集7 金鳥◆羽毛婆婆
A0165,新編彩色世界童話全集13 白雪公主◆下巴王子
A0166,新編彩色世界童話全集14 森林中的三矮人◆白蛇
A0167,新編彩色世界童話全集16 灰姑娘◆藍鬍子魔王
A0168,新編彩色世界童話全集17 小紅帽◆驢子皮
A0169,新編彩色世界童話全集18 七隻烏鴉◆三隻狗
A0170,新編彩色世界童話全集20 紅色魔術師◆三個音樂家
A0171,新編彩色世界童話全集22 三顆檸檬◆眼瞎的酋長
A0172,新編彩色世界童話全集28 阿里巴巴和四十大盜◆阿布達拉
A0173,新編彩色世界童話全集30 魔桌◆夜鶯
A0174,國語周刊合訂本
A0175,Adma the Angry
A0176,The brain
A0177,Cool Charlie
A0178,Dragon or Dragonfly
A0179,The Elephant and Runaway Egg
A0180,Jack's Fear
A0181,The Grumpy Goblin
A0182,Hank and Hello
A0183,The Ice Sculpture Competition
A0184,The Jully Doughnut That Lost Its
A0185,The King Who Knew Kung Fu
A0186,The Little White Lie
A0187,The Magic Mirrow
A0188,The Nodding Noodles
A0189,Oliver the Otter
A0190,Pete the Parasite
A0191,The Quirk Queen
A0192,The Rebel Rabbit
A0193,The Snake's Skin
A0194,The Timis Tigger
A0195,The Ugly Ducking
A0196,The Vain Vampire
A0197,The Werewolf
A0198,An eXtraOrdinary Day
A0199,The Yawning Yeti
A0200,The Zombies Go to the Zoo
A0201,一隻想當爸爸的熊
A0202,如果我可以許一個願望
A0203,大吼大叫的企鵝媽媽
A0204,小孩子
A0205,如果世界上沒有鯨魚…
A0206,再上去是什麼?
A0207,淅瀝!嘩啦!啪啦!
A0208,我愛吃…
A0209,我的身體你的身體
A0210,時間滴答滴
A0211,皮皮與積木
A0212,追 追 追
A0213,小玫的寶寶
A0214,小莉的一天
A0215,閱讀魔法書 成長體驗系列
A0216,閱讀魔法書 想像創意系列
A0217,閱讀魔法書 關懷分享系列
A0218,繪本經典15 大海
A0219,繪本經典10 愛蓋章的國王
A0220,繪本經典9 老虎
A0221,繪本經典8 小老鼠和大象
A0222,繪本經典7 蘋果小喇嘛
A0223,繪本經典6 小罐頭
A0224,你確定嗎?
A0225,沒有人要的禮物
A0226,驢耳朵王子
A0227,不愛上學的皮皮
A0228,救命呀!巨無霸龍來了!
A0229,我是孫子
A0230,月球旅行指南 小兔子的月球之旅
A0231,媽媽最棒 爸爸最棒
A0232,耳外有藍天
A0233,耳外有藍天
A0234,臉紅的滋味
A0235,三年坡
A0236,National Geographic 那時候魚兒還有腳，鯊魚剛長牙，蟲子滿地爬
A0237,National Geographic 那時候蟲子比人大，植物不開花，四足類稱霸
A0238,National Geographic 那時候的恐龍開始茁壯，哺乳類東躲西藏，翼龍展翅飛翔
A0239,醜小鴨長大了
A0240,壞脾氣的章魚
A0241,我好難過
A0242,雪地裡
A0243,呼洛特上學去
A0244,科學的精采發現 石頭怪物的傳奇
A0245,爸爸不見了
A0246,巴托斯小屋的派對
A0247,幾米作品44 真的假的啊?
A0248,春天來了 貓頭鷹阿姨
A0249,超人氣新聞比賽
A0250,大雄的儲藏室
A0251,爺爺的天堂筆記本
A0252,牆裡的火車站
A0253,垃圾車，辛苦了!
A0254,神明繪本 月老<珍惜緣分的學習>
A0255,野狼對月亮說什麼?
A0256,灶神
A0257,圖書騎兵隊
A0258,拔蘿蔔
A0259,The Ants Parade
A0260,The mouse and his hat
A0261,The black shadow
A0262,Where is our best home
A0263,No fireely flies tonight
A0264,我好害怕
A0265,鍬形蟲小甲
A0266,補繩草的生日禮物
A0267,小象丹丹迷途記
A0268,咪咪和向日葵
A0269,不愛做工的小蜜蜂
A0270,頑皮猴拉魯
A0271,愛說故事的熊貓
A0272,河馬爺爺
A0273,夏夜的螢火蟲
A0274,走丟的小鴕鳥
A0275,燕子小雨
A0276,小獅子布其
A0277,森林裡的彩虹蘑菇
A0278,仙人掌王國歷險記
A0279,蠶寶寶和蜘蛛
A0280,幾米作品48 忘記親一下
A0281,幾米作品48 忘記親一下
A0282,我的地圖書
A0283,獅子補習班
A0284,我的感覺系列A001 我想念你
A0285,毛毛兔的情緒成長繪本II 毛毛兔不怕孤獨
A0286,毛毛兔的情緒成長繪本II 毛毛兔不會嫉妒
A0287,毛毛兔的情緒成長繪本I 毛毛兔不悲傷
A0288,毛毛兔的情緒成長繪本I 毛毛兔學會愛
A0289,第100萬隻小羊
A0290,童年的那個埤塘
A0291,不會寫字的獅子
A0292,The Aguty's Suitors
A0293,憤怒鳥遊樂園 地理世界
A0294,我的感覺系列A006 喜歡我自己
A0295,聖誕節的禮物
A0296,好大的蘿蔔
A0297,好大的蘿蔔
A0298,魔數小子25 噓，螞蟻搬東西-倍數的秘密
A0299,魔數小子24 嘻，就是這一杯-容量的秘密
A0300,魔數小子21 哎，貓咪數不完-加法與減法的秘密
A0301,魔數小子19 嘿，圖表真好用-除法的秘密
A0302,魔數小子12 喵，別叫我吃了-除法的秘密
A0303,魔數小子11  哈，宇宙無敵湯-乘法的秘密
A0304,魔數小子10  嗨，可愛的天竺鼠-金錢的秘密
A0305,魔數小子9  咦，箱子裡是啥?-立體幾何的秘密
A0306,魔數小子8 噹，奇數狀偶數-奇數與偶數的秘密
A0307,魔數小子7 噢!披薩-分數的秘密
A0308,科學不思議1 昆蟲量體重
A0309,向大自然借點子
A0310,勇12-戰鴿的故事
A0311,幾米作品39 時光電影院
A0312,幾米作品32 星空
A0313,現在工作中
A0314,向大自然借點子
A0315,小昆蟲大舞台
A0316,亞瑟小子1 我愛大鼻子
A0317,亞瑟小子2 眼鏡酷炫風
A0318,亞瑟小子3 頑固大門牙
A0319,畫鳥的男孩
A0320,大懶貓小跳蚤
A0321,我吃拉麵的時候
A0322,National Geographic 凝視台灣生態動脈
A0323,National Geographic 凝視台灣生態動脈
A0324,世界火車大集合 1314
A0325,貪吃的牛小花
A0326,貪吃的牛小花
A0327,口罩
A0328,不可思議的客人
A0329,金錢樹
A0330,貓房子
A0331,貓房子
A0332,桑尼說 對不起!
A0333,桑尼說 對不起!
A0334,端午飄粽香
A0335,端午飄粽香
A0336,螳螂太太的新家
A0337,我的瘋狂發明手繪本 
A0338,海底大奇航
A0339,感情樹
A0340,打造小小巴菲特 贏在起跑點
A0341,打造小小巴菲特 贏在起跑點
A0342,Beautfuloops!
A0343,情緒大飯店
A0344,我會好好吃飯
A0345,也許你可以
A0346,孩子的第1本芭蕾鑑賞書
A0347,孩子的第1本芭蕾鑑賞書
A0348,呼洛特上學去
A0349,大師名作繪本 那封信不見了
A0350,大師名作繪本 種樹的男人
A0351,大師名作繪本 鞋匠與魔鬼
A0352,大師名作繪本 竹林
A0353,大師名作繪本 詩人
A0354,大師名作繪本 獨角獸
A0355,大師名作繪本 旅館的那一夜
A0356,小王子靜心著色畫
A0357,奧斯瓦多的起飛
A0358,和阿布說再見
A0359,和阿布說再見
A0360,爸爸的小黑雲
A0361,世界上最好玩的數學桌遊書
A0362,我的媽媽最棒了
A0363,我的媽媽最棒了
A0364,蝸牛美美想獨處
A0365,蝸牛美美想獨處
A0366,熱愛看書的男孩
A0367,熱愛看書的男孩
A0368,愛看名畫的小貓路易
A0369,愛看名畫的小貓路易
A0370,情緒大飯店
A0371,噓!
A0372,爸爸限定
A0373,寵物爸爸
A0374,爸爸，上學囉!
A0375,嘟伊答
A0376,如果你想呼呼大睡
A0377,太陽弟兄，月亮姊妹
A0378,牙醫不要怕
A0379,牙醫不要怕
A0380,國語周刊 萌科學1
A0381,國語周刊 萌科學2
A0382,國語周刊 萌科學3
A0383,國語周刊 萌科學4
A0384,國語周刊 萌科學5
A0385,國語周刊 萌科學6
A0386,國語周刊 萌科學7
A0387,國語周刊 萌科學8
A0388,國語周刊 萌科學9
A0389,國語周刊 萌科學10
A0390,國語周刊 萌科學11
A0391,國語周刊 萌科學12
A0392,國語周刊 萌科學13
A0393,國語周刊 萌科學14
A0394,國語周刊 萌科學15
A0395,國語周刊 萌科學16
A0396,國語周刊 萌科學17
A0397,國語周刊 萌科學18
A0398,國語周刊 萌科學19
A0399,國語周刊 萌科學20
A0400,國語周刊 萌科學21
A0401,國語周刊 萌科學22
A0402,國語周刊 萌科學23
A0403,國語周刊 萌科學24
A0404,彩繪兒童古典文學1 三國演義-桃園結義
A0405,彩繪兒童古典文學2 三國演義-群雄紛爭
A0406,彩繪兒童古典文學3 三國演義-千里送嫂
A0407,彩繪兒童古典文學4 三國演義-官渡之戰
A0408,彩繪兒童古典文學5 三國演義-三顧茅廬
A0409,彩繪兒童古典文學6 三國演義-草船借箭
A0410,彩繪兒童古典文學7 三國演義-赤壁大戰
A0411,彩繪兒童古典文學8 三國演義-三國鼎立
A0412,彩繪兒童古典文學9 三國演義-火燒連營
A0413,彩繪兒童古典文學10 三國演義-三國歸晉
A0414,我愛瑪婷-季節的衣裳
A0415,我愛瑪婷-小木屋
A0416,我愛瑪婷-農家樂
A0417,我愛瑪婷-海邊的一天
A0418,我愛瑪婷-暑假生活
A0419,我愛瑪婷-神奇魔法
A0420,我愛瑪婷-銀色聖誕
A0421,我愛瑪婷-帆船夏令營
A0422,我愛瑪婷-班班的家
A0423,我愛瑪婷-小鎮風光
A0424,我愛瑪婷-生日禮物
A0425,我愛瑪婷-奇怪的鄰居
A0426,我愛瑪婷-小螞蟻
A0427,我愛瑪婷-快樂單車遊
A0428,我愛瑪婷-小小鳥兒要回家
A0429,我愛瑪婷-公園樂趣多
A0430,我愛瑪婷-快樂的一天
A0431,我愛瑪婷-生病的時候
A0432,我愛瑪婷-成長的喜悅
A0433,我愛瑪婷-花園裡的秘密
A0434,我愛瑪婷-叢林王子
A0435,我愛瑪婷-卡迪與我
A0436,我愛瑪婷-飛行見聞
A0437,我愛瑪婷-河岸風光
A0438,我愛瑪婷-小廚師
A0439,我愛瑪婷-美妙的音符
A0440,我愛瑪婷-芭蕾舞星
A0441,我愛瑪婷-山中見聞
A0442,我愛瑪婷-母親節
A0443,我愛瑪婷-池塘歷險
A0444,我愛瑪婷-稻草人
A0445,我愛瑪婷-特別的禮物
A0446,我愛瑪婷-老爺車大賽
A0447,我愛瑪婷-巴比失蹤了
A0448,我愛瑪婷-小騎士
A0449,我愛瑪婷-馬戲團之夢
A0450,我愛瑪婷-郊外遊蹤
A0451,我愛瑪婷-樓上的遊戲
A0452,我愛瑪婷-飛天熱氣球
A0453,我愛瑪婷-農場假期
A0454,我愛瑪婷-花車遊行
A0455,我愛瑪婷-橫渡大西洋
A0456,我愛瑪婷-游泳訓練班
A0457,我愛瑪婷-動物教室
A0458,我愛瑪婷-全新的生活
A0459,我愛瑪婷-美麗的花園
A0460,我愛瑪婷-流浪貓
A0461,我愛瑪婷-千里緝凶
A0462,我愛瑪婷-學校的一天
A0463,我愛瑪婷-火車旅行
A0464,我愛瑪婷-化裝舞會
A0465,我愛瑪婷-聖誕禮物
B0001,傳說中什麼都能魔女商店
B0002,妖怪新聞社3
B0003,美女與野獸
B0004,阿當這隻貪吃的貓
B0005,有趣到睡不著趣味生物
B0006,無奇不有動物故事集
B0007,風雨無阻
B0008,騎鵝歷險記
B0009,爸爸的超級任務
B0010,中村佑的14堂創意插畫講座
B0011,星際奇航-宇宙故事集
B0012,巴黎神探
B0013,白色秋牡丹
B0014,當自己的跑步教練享受馬拉松人生
B0015,神奇樹屋-蛇與爬行類
B0016,中小學生認識台灣畫家的第一本書
B0017,給中學生的生涯探索術
B0018,給中學生的情緒管理術
B0019,給中學生的筆記整理術
B0020,初九變十五
B0021,不能放棄的養狗計劃
B0022,認識密碼學的第一本書
B0023,傳遞幸福的動畫大師宮崎駿
B0024,奇怪的滅絕動物超可惜！圖鑑
B0025,Magic tree house- Penguins and Antarctica
B0026,A Dog of Flanders
B0027,生命無奇不有！海、河、湖奇怪生物圖鑑
B0028,空想科學讀本
B0029,尼古拉的遊樂園
B0030,尼古拉回來了
B0031,尼古拉的怪鄰居
B0032,全世界最精彩的設計-從怪獸榨汁器到瀑布浴缸，69件大開眼界的作品
B0033,臭屁被綁架
B0034,又不是我的錯！
B0035,有行有止
B0036,雙胞胎行動
B0037,黑貓尼祿
B0038,遠大前程『英』文讀本
B0039,親愛的漢修先生
B0040,姆米與大洪水
B0041,國家地理學會 終極恐龍百科
B0042, 我是最佳主角
B0043,冰箱裡的企鵝
B0044,狐狸爸爸萬歲
B0045,臺灣豪雨
B0046,海嘯房滅災
B0047,防震減災
B0048,防颱減災
B0049,我不是完美小孩
B0050,躲進部落格
B0051,素養導向國語文評量設計實務
B0052,掉落凡間的流星
B0053,掉落凡間的流星
B0054,鼠一鼠二博物館
B0055,日本戰國-武將列傳
B0056,螳螂的私密生活
B0057,我綁架了外公
B0058,芽門、彩花籽與小小巫婆
B0059,魔法十年屋1 想不想試試時間魔法?
B0060,萬靈神獸-護劉備
B0061,當自己的跑步教練-享受馬拉松人生
B0062,表裡不一的動物
B0063,神仙惹麻煩
B0064,晶晶的桃花源記
B0065,大大大大的鱷魚
B0066,圖解動物心酸冏事
B0067,鑽石之謎
B0068,奇巖城
B0069,給中小學生的藝術史【建築篇】
B0070,給中小學生的藝術史【雕塑篇】
B0071,給中小學生的世界歷史【近現代卷】
B0072,給中小學生的世界史-【中古卷】羅馬時代到宗教改革
B0073,給中小學生的世界史-【近現代卷】大航海時代到第二次世界大戰
B0074,給中小學生的世界地理 【上】
B0075,給中小學生的世界地理 【下】
B0076,給中小學生的藝術史【繪畫篇】
B0077,尖叫街2-巫婆的鮮血
B0078,尖叫街5-骷髏的頭骨
B0079,蒂萊拉上動物園
B0080,蒂萊拉和薑餅人
B0081,足球夏令營
B0082,臭皮和茱蒂3-好個下雪天
B0083,捕捉少年塔克
B0084,報馬仔吉達阿斗
B0085,家庭作業機器
B0086,永遠的朋友
B0087,哥哥好討厭!
B0088,特雷摩斯的麵包坊
B0089,泰浩的姊姊
B0090,卡普先生的最後一杯水
B0091,牛奶咖啡和芝麻餅
B0092,我就是想贏！
B0093,小學生的生活禮儀課
B0094,公平？不公平？教你如何獨立思考，如何判斷！
B0095,垃圾桶偵探鴿五郎4正面還擊
B0096,垃圾桶偵探鴿五郎3超級「巢」任務
B0097,垃圾桶偵探鴿五郎2把危險當飯吃
B0098,妖怪出租1 實現心願的妖怪現身
B0099,妖怪出租2 請借我妖怪之力
B0100,妖怪出租3 使用妖怪的正確方式
B0101,妖怪出租4 妖怪之所以成為妖怪
B0102,The small big 台灣特有種1
B0103,童話陪審團 刑法篇 通親睡美人的王子，你有罪！
B0104,童話陪審團 民法篇 小美人魚，你的交易不合法！
B0105,雲朵不是麵包
B0106,小王子
B0107,伊索寓言9
B0108,又不是我的錯！
B0109,屁屁偵探9 幸運貓落到誰手上！
B0110,吹夢巨人
B0111,吹夢巨人
B0112,飛天巨桃歷險記
B0113,媽媽使用說明書
B0114,封神榜7
B0115,開懷大笑2
B0116,聊齋誌異9
B0117,聊齋誌異9
B0118,七俠五義10
B0119,七俠五義10
B0120,七俠五義11
B0121,七俠五義12
B0122,七俠五義13
B0123,水滸傳8
B0124,漫畫STEAM科學史1
B0125,漫畫STEAM科學史2
B0126,中國尋寶記
B0127,印地安學校
B0128,從此不再忘東忘西!擴充記憶體的100個趣味遊戲
B0129,百萬小學堂1
B0130,百萬小學堂2
B0131,百萬小學堂3
B0132,愛孩子的100個方法
B0133,超簡單彩繪【水墨畫】毛筆也能畫水彩
B0134,牛頓的金錢教室
B0135,林立德醫生非洲歷險記
B0136,小偵探愛彌兒
B0137,一天學會字首、字根、字尾
B0138,愛麗絲夢遊奇境
B0139,第三顆蛋
B0140,淘金英雄妙管家
B0141,小黃瓜國王
B0142,神獸樂園
B0143,紅樓夢（下）
B0144,紅樓夢（下）
B0145,紅樓夢（下）
B0146,紅樓夢（上）
B0147,紅樓夢（上）
B0148,三國演義（上）
B0149,三國演義（上）
B0150,三國演義（上）
B0151,三國演義（下）
B0152,三國演義（下）
B0153,吳姊姊講歷史課3 注音本
B0154,吳姊姊講歷史課4 注音本
B0155,吳姊姊講歷史課5 注音本
B0156,吳姊姊講歷史課6 注音本
B0157,吳姊姊講歷史課7 注音本
B0158,吳姊姊講歷史課9 注音本
B0159,吳姊姊講歷史課10 注音本 
B0160,吳姊姊講歷史課11 注音本
B0161,吳姊姊講歷史課12 注音本
B0162,吳姊姊講歷史課13 注音本
B0163,吳姊姊講歷史課14 注音本
B0164,吳姊姊講歷史課15 注音本
B0165,吳姊姊講歷史課16 注音本
B0166,吳姊姊講歷史課17 注音本
B0167,吳姊姊講歷史課18 注音本
B0168,吳姊姊講歷史課19 注音本
B0169,吳姊姊講歷史課20 注音本
B0170,吳姊姊講歷史課21 注音本
B0171,吳姊姊講歷史課22 注音本
B0172,吳姊姊講歷史課23 注音本
B0173,吳姊姊講歷史課24 注音本
B0174,吳姊姊講歷史課25 注音本
B0175,吳姊姊講歷史課26 注音本
B0176,吳姊姊講歷史課27 注音本
B0177,吳姊姊講歷史課28 注音本
B0178,吳姊姊講歷史課29 注音本
B0179,吳姊姊講歷史課30 注音本
B0180,吳姊姊講歷史課31 注音本
B0181,寄自野地的明信片
B0182,吳姊姊講歷史課41 注音本
B0183,吳姊姊講歷史課42 注音本
B0184,吳姊姊講歷史課43 注音本
B0185,吳姊姊講歷史課44 注音本
B0186,吳姊姊講歷史課45 注音本
B0187,吳姊姊講歷史課46 注音本
B0188,吳姊姊講歷史課47 注音本
B0189,吳姊姊講歷史課48 注音本
B0190,吳姊姊講歷史課49 注音本
B0191,吳姊姊講歷史課50 注音本
B0192,妖怪藥局2 神仙惹麻煩
B0193,香草金魚窩「上」
B0194,改變世界 典範聖賢25個影響歷史文明的名人大事
B0195,改變世界 國家領袖篇25個影響歷史文明的名人大事
B0196,垃圾桶偵探鴿五郎4 正面還擊
B0197,垃圾桶偵探鴿五郎3 超級「巢」任務
B0198,垃圾桶偵探鴿五郎2 把危險當飯吃
B0199,奇光下的秘密
B0200,成語小劇場 棒打山老虎
B0201,畫吧！簡單學會畫插畫
B0202,寰羽 birds of the world
B0203,寰羽 birds of the world
B0204,鶴采 Kaleidoscope of cranes
B0205,鶴采 Kaleidoscope of cranes
B0206,旅行中看見真善美
B0207,旅行中看見真善美
B0208,飼養溫柔死神的方法
B0209,驚奇女巫日記3 幽靈古堡的迷宮
B0210,花心漢字 字獨遊戲本
B0211,彩色全圖解 鐵道迷的第一本書
B0212,瑪蒂達
B0213,神奇圖書館1 
B0214,神奇圖書館2
B0215,神奇圖書館3
B0216,神奇圖書館4
B0217,神奇圖書館1 
B0218,神奇圖書館2
B0219,神奇圖書館3
B0220,神奇圖書館4
B0221,老船長的木偶
B0222,人生中的廢棒 我又廢又棒
B0223,你一定要認識的世界職業圖畫百科
B0224,角落小夥伴 善用時間的方法
B0225,動物生態解剖書
B0226,動物生態解剖書
B0227,勇氣圖鑑 受挫、失敗都是成長的養分
B0228,現在開始 擁有對話力
B0229,決戰詩神殿3 邪魔來襲
B0230,決戰詩神殿3 邪魔來襲
B0231,妖怪新聞社1 月光恐慌事件
B0232,妖怪新聞社2 止不住的哈啾與癢癢事件
B0233,妖怪新聞社3 最後的壓軸巨星事件
B0234,改變歷史的地圖與製圖師
B0235,老船長的木偶
B0236,山雨小學2-生氣王子的瘋狂校外教學
B0237,山雨小學2-生氣王子的瘋狂校外教學
B0238,驚奇女巫日記4 魔法滅絕危機
B0239,驚奇女巫日記4 魔法滅絕危機
B0240,驚奇女巫日記3 幽靈古堡的迷宮
B0241,雲朵不是麵包
B0242,香草金魚窩「下」
B0243,香草金魚窩「下」
B0244,小學生的時間管理課
B0245,小學生的時間管理課
B0246,小學生的生活禮儀課
B0247,公平?不公平?教你獨立思考，如何判斷!
B0248,鼠一鼠二博物館
B0249,現在開始 擁有對話力
B0250,山雨小學1 愛哭公主上學去!
B0251,圖說新古文觀止的故事
B0252,讀懂世界的知識
B0253,圖說新古文觀止的故事
B0254,輕鬆鍛鍊理科腦
B0255,輕鬆鍛鍊理科腦
B0256,
